value,value,date
35.313747,35.313747,2017-01-04 02:35:00
35.313778000000006,35.313778000000006,2017-01-04 02:36:00
35.313751,35.313751,2017-01-04 02:37:00
35.31375900000001,35.31375900000001,2017-01-04 02:38:00
35.313744,35.313744,2017-01-04 02:39:00
35.313763,35.313763,2017-01-04 02:40:00
35.313778000000006,35.313778000000006,2017-01-04 02:41:00
35.313786,35.313786,2017-01-04 02:42:00
35.313744,35.313744,2017-01-04 02:43:00
35.313755,35.313755,2017-01-04 02:44:00
35.313755,35.313755,2017-01-04 02:45:00
35.313765999999994,35.313765999999994,2017-01-04 02:46:00
35.313751,35.313751,2017-01-04 02:47:00
35.313778000000006,35.313778000000006,2017-01-04 02:48:00
35.313747,35.313747,2017-01-04 02:49:00
35.31377,35.31377,2017-01-04 02:50:00
35.313763,35.313763,2017-01-04 02:51:00
35.313755,35.313755,2017-01-04 02:52:00
35.313765999999994,35.313765999999994,2017-01-04 02:53:00
35.313763,35.313763,2017-01-04 02:54:00
35.313793,35.313793,2017-01-04 02:55:00
35.313755,35.313755,2017-01-04 02:56:00
35.313755,35.313755,2017-01-04 02:57:00
35.313747,35.313747,2017-01-04 02:58:00
35.313778000000006,35.313778000000006,2017-01-04 02:59:00
33.615402,33.615402,2017-01-04 03:00:00
33.615376,33.615376,2017-01-04 03:01:00
33.615345,33.615345,2017-01-04 03:02:00
33.615326,33.615326,2017-01-04 03:03:00
33.615353000000006,33.615353000000006,2017-01-04 03:04:00
33.615334000000004,33.615334000000004,2017-01-04 03:05:00
33.615379,33.615379,2017-01-04 03:06:00
33.615359999999995,33.615359999999995,2017-01-04 03:07:00
33.615299,33.615299,2017-01-04 03:08:00
33.615383,33.615383,2017-01-04 03:09:00
33.615314,33.615314,2017-01-04 03:10:00
33.61533,33.61533,2017-01-04 03:11:00
33.615284,33.615284,2017-01-04 03:12:00
33.615414,33.615414,2017-01-04 03:13:00
33.615303000000004,33.615303000000004,2017-01-04 03:14:00
33.615395,33.615395,2017-01-04 03:15:00
33.615314,33.615314,2017-01-04 03:16:00
33.615349,33.615349,2017-01-04 03:17:00
33.615288,33.615288,2017-01-04 03:18:00
33.61533,33.61533,2017-01-04 03:19:00
33.615341,33.615341,2017-01-04 03:20:00
33.615337,33.615337,2017-01-04 03:21:00
33.615359999999995,33.615359999999995,2017-01-04 03:22:00
33.615349,33.615349,2017-01-04 03:23:00
33.615345,33.615345,2017-01-04 03:24:00
33.61533,33.61533,2017-01-04 03:25:00
33.615349,33.615349,2017-01-04 03:26:00
33.615349,33.615349,2017-01-04 03:27:00
33.615353000000006,33.615353000000006,2017-01-04 03:28:00
33.615376,33.615376,2017-01-04 03:29:00
33.615314,33.615314,2017-01-04 03:30:00
33.615341,33.615341,2017-01-04 03:31:00
33.615356,33.615356,2017-01-04 03:32:00
33.615359999999995,33.615359999999995,2017-01-04 03:33:00
33.615383,33.615383,2017-01-04 03:34:00
33.615390999999995,33.615390999999995,2017-01-04 03:35:00
33.615376,33.615376,2017-01-04 03:36:00
33.615337,33.615337,2017-01-04 03:37:00
33.615372,33.615372,2017-01-04 03:38:00
33.615299,33.615299,2017-01-04 03:39:00
33.615322,33.615322,2017-01-04 03:40:00
33.615364,33.615364,2017-01-04 03:41:00
33.61533,33.61533,2017-01-04 03:42:00
33.615368,33.615368,2017-01-04 03:43:00
33.615322,33.615322,2017-01-04 03:44:00
33.615359999999995,33.615359999999995,2017-01-04 03:45:00
33.615311,33.615311,2017-01-04 03:46:00
33.615345,33.615345,2017-01-04 03:47:00
33.615383,33.615383,2017-01-04 03:48:00
33.615437,33.615437,2017-01-04 03:49:00
33.615349,33.615349,2017-01-04 03:50:00
33.615311,33.615311,2017-01-04 03:51:00
33.615349,33.615349,2017-01-04 03:52:00
33.615284,33.615284,2017-01-04 03:53:00
33.615368,33.615368,2017-01-04 03:54:00
33.615314,33.615314,2017-01-04 03:55:00
33.615334000000004,33.615334000000004,2017-01-04 03:56:00
33.615334000000004,33.615334000000004,2017-01-04 03:57:00
33.615364,33.615364,2017-01-04 03:58:00
33.615349,33.615349,2017-01-04 03:59:00
32.331924,32.331924,2017-01-04 04:00:00
32.331783,32.331783,2017-01-04 04:01:00
32.331856,32.331856,2017-01-04 04:02:00
32.331837,32.331837,2017-01-04 04:03:00
32.331818,32.331818,2017-01-04 04:04:00
32.331866999999995,32.331866999999995,2017-01-04 04:05:00
32.331841,32.331841,2017-01-04 04:06:00
32.331894,32.331894,2017-01-04 04:07:00
32.331871,32.331871,2017-01-04 04:08:00
32.331924,32.331924,2017-01-04 04:09:00
32.33186,32.33186,2017-01-04 04:10:00
32.331844,32.331844,2017-01-04 04:11:00
32.331866999999995,32.331866999999995,2017-01-04 04:12:00
32.331879,32.331879,2017-01-04 04:13:00
32.331799,32.331799,2017-01-04 04:14:00
32.331841,32.331841,2017-01-04 04:15:00
32.331848,32.331848,2017-01-04 04:16:00
32.331821000000005,32.331821000000005,2017-01-04 04:17:00
32.331913,32.331913,2017-01-04 04:18:00
32.331833,32.331833,2017-01-04 04:19:00
32.331886,32.331886,2017-01-04 04:20:00
32.331852000000005,32.331852000000005,2017-01-04 04:21:00
32.331841,32.331841,2017-01-04 04:22:00
32.331879,32.331879,2017-01-04 04:23:00
32.33186,32.33186,2017-01-04 04:24:00
32.331897999999995,32.331897999999995,2017-01-04 04:25:00
32.331814,32.331814,2017-01-04 04:26:00
32.331882,32.331882,2017-01-04 04:27:00
32.331787,32.331787,2017-01-04 04:28:00
32.331886,32.331886,2017-01-04 04:29:00
32.331833,32.331833,2017-01-04 04:30:00
32.331894,32.331894,2017-01-04 04:31:00
32.33186,32.33186,2017-01-04 04:32:00
32.331909,32.331909,2017-01-04 04:33:00
32.331863,32.331863,2017-01-04 04:34:00
32.33186,32.33186,2017-01-04 04:35:00
32.331802,32.331802,2017-01-04 04:36:00
32.331818,32.331818,2017-01-04 04:37:00
32.331902,32.331902,2017-01-04 04:38:00
32.331841,32.331841,2017-01-04 04:39:00
32.331886,32.331886,2017-01-04 04:40:00
32.331821000000005,32.331821000000005,2017-01-04 04:41:00
32.331866999999995,32.331866999999995,2017-01-04 04:42:00
32.331866999999995,32.331866999999995,2017-01-04 04:43:00
32.33186,32.33186,2017-01-04 04:44:00
32.331879,32.331879,2017-01-04 04:45:00
32.33181,32.33181,2017-01-04 04:46:00
32.331875,32.331875,2017-01-04 04:47:00
32.331837,32.331837,2017-01-04 04:48:00
32.331921,32.331921,2017-01-04 04:49:00
32.331821000000005,32.331821000000005,2017-01-04 04:50:00
32.331875,32.331875,2017-01-04 04:51:00
32.331856,32.331856,2017-01-04 04:52:00
32.331814,32.331814,2017-01-04 04:53:00
32.331875,32.331875,2017-01-04 04:54:00
32.331837,32.331837,2017-01-04 04:55:00
32.331936,32.331936,2017-01-04 04:56:00
32.331897999999995,32.331897999999995,2017-01-04 04:57:00
32.331875,32.331875,2017-01-04 04:58:00
32.33189,32.33189,2017-01-04 04:59:00
29.318302000000006,29.318302000000006,2017-01-04 05:00:00
29.318354,29.318354,2017-01-04 05:01:00
29.318354,29.318354,2017-01-04 05:02:00
29.318443,29.318443,2017-01-04 05:03:00
29.318272,29.318272,2017-01-04 05:04:00
29.31835,29.31835,2017-01-04 05:05:00
29.318335,29.318335,2017-01-04 05:06:00
29.318367,29.318367,2017-01-04 05:07:00
29.318306,29.318306,2017-01-04 05:08:00
29.318382,29.318382,2017-01-04 05:09:00
29.318352,29.318352,2017-01-04 05:10:00
29.318325,29.318325,2017-01-04 05:11:00
29.318319,29.318319,2017-01-04 05:12:00
29.318340000000006,29.318340000000006,2017-01-04 05:13:00
29.318247,29.318247,2017-01-04 05:14:00
29.31835,29.31835,2017-01-04 05:15:00
29.318327000000004,29.318327000000004,2017-01-04 05:16:00
29.318325,29.318325,2017-01-04 05:17:00
29.318357,29.318357,2017-01-04 05:18:00
29.318344,29.318344,2017-01-04 05:19:00
29.318367,29.318367,2017-01-04 05:20:00
29.318274,29.318274,2017-01-04 05:21:00
29.318333000000006,29.318333000000006,2017-01-04 05:22:00
29.31838,29.31838,2017-01-04 05:23:00
29.318281,29.318281,2017-01-04 05:24:00
29.318321,29.318321,2017-01-04 05:25:00
29.318312,29.318312,2017-01-04 05:26:00
29.318352,29.318352,2017-01-04 05:27:00
29.31831,29.31831,2017-01-04 05:28:00
29.318378000000006,29.318378000000006,2017-01-04 05:29:00
29.318289,29.318289,2017-01-04 05:30:00
29.318338,29.318338,2017-01-04 05:31:00
29.318295000000006,29.318295000000006,2017-01-04 05:32:00
29.318348,29.318348,2017-01-04 05:33:00
29.318306,29.318306,2017-01-04 05:34:00
29.318367,29.318367,2017-01-04 05:35:00
29.318354,29.318354,2017-01-04 05:36:00
29.31835,29.31835,2017-01-04 05:37:00
29.318394,29.318394,2017-01-04 05:38:00
29.318327000000004,29.318327000000004,2017-01-04 05:39:00
29.318319,29.318319,2017-01-04 05:40:00
29.318394,29.318394,2017-01-04 05:41:00
29.318354,29.318354,2017-01-04 05:42:00
29.3183,29.3183,2017-01-04 05:43:00
29.3183,29.3183,2017-01-04 05:44:00
29.318373,29.318373,2017-01-04 05:45:00
29.318293,29.318293,2017-01-04 05:46:00
29.318346,29.318346,2017-01-04 05:47:00
29.318321,29.318321,2017-01-04 05:48:00
29.318325,29.318325,2017-01-04 05:49:00
29.318394,29.318394,2017-01-04 05:50:00
29.318316,29.318316,2017-01-04 05:51:00
29.318336,29.318336,2017-01-04 05:52:00
29.318340000000006,29.318340000000006,2017-01-04 05:53:00
29.318302000000006,29.318302000000006,2017-01-04 05:54:00
29.318316,29.318316,2017-01-04 05:55:00
29.318340000000006,29.318340000000006,2017-01-04 05:56:00
29.318363,29.318363,2017-01-04 05:57:00
29.318296000000004,29.318296000000004,2017-01-04 05:58:00
29.318386,29.318386,2017-01-04 05:59:00
29.310272,29.310272,2017-01-04 06:00:00
29.310316,29.310316,2017-01-04 06:01:00
29.310318,29.310318,2017-01-04 06:02:00
29.310329,29.310329,2017-01-04 06:03:00
29.310284000000006,29.310284000000006,2017-01-04 06:04:00
29.310341,29.310341,2017-01-04 06:05:00
29.310339000000006,29.310339000000006,2017-01-04 06:06:00
29.310333,29.310333,2017-01-04 06:07:00
29.310278000000004,29.310278000000004,2017-01-04 06:08:00
29.310305,29.310305,2017-01-04 06:09:00
29.310305,29.310305,2017-01-04 06:10:00
29.310303,29.310303,2017-01-04 06:11:00
29.310316,29.310316,2017-01-04 06:12:00
29.310352,29.310352,2017-01-04 06:13:00
29.310289,29.310289,2017-01-04 06:14:00
29.310347,29.310347,2017-01-04 06:15:00
29.310307,29.310307,2017-01-04 06:16:00
29.310291,29.310291,2017-01-04 06:17:00
29.310240000000004,29.310240000000004,2017-01-04 06:18:00
29.310316,29.310316,2017-01-04 06:19:00
29.310301000000006,29.310301000000006,2017-01-04 06:20:00
29.310286,29.310286,2017-01-04 06:21:00
29.310326,29.310326,2017-01-04 06:22:00
29.310318,29.310318,2017-01-04 06:23:00
29.310326,29.310326,2017-01-04 06:24:00
29.310293,29.310293,2017-01-04 06:25:00
29.310299,29.310299,2017-01-04 06:26:00
29.310253000000003,29.310253000000003,2017-01-04 06:27:00
29.310326,29.310326,2017-01-04 06:28:00
29.310329,29.310329,2017-01-04 06:29:00
29.310305,29.310305,2017-01-04 06:30:00
29.310352,29.310352,2017-01-04 06:31:00
29.310297,29.310297,2017-01-04 06:32:00
29.310314,29.310314,2017-01-04 06:33:00
29.31028,29.31028,2017-01-04 06:34:00
29.310326,29.310326,2017-01-04 06:35:00
29.310274,29.310274,2017-01-04 06:36:00
29.310362,29.310362,2017-01-04 06:37:00
29.310293,29.310293,2017-01-04 06:38:00
29.310333,29.310333,2017-01-04 06:39:00
29.310329,29.310329,2017-01-04 06:40:00
29.310282,29.310282,2017-01-04 06:41:00
29.310318,29.310318,2017-01-04 06:42:00
29.310276,29.310276,2017-01-04 06:43:00
29.310326,29.310326,2017-01-04 06:44:00
29.310289,29.310289,2017-01-04 06:45:00
29.310251,29.310251,2017-01-04 06:46:00
29.310333,29.310333,2017-01-04 06:47:00
29.310282,29.310282,2017-01-04 06:48:00
29.310308000000006,29.310308000000006,2017-01-04 06:49:00
29.310326,29.310326,2017-01-04 06:50:00
29.310364,29.310364,2017-01-04 06:51:00
29.310270000000006,29.310270000000006,2017-01-04 06:52:00
29.310276,29.310276,2017-01-04 06:53:00
29.310339000000006,29.310339000000006,2017-01-04 06:54:00
29.310341,29.310341,2017-01-04 06:55:00
29.310293,29.310293,2017-01-04 06:56:00
29.310328,29.310328,2017-01-04 06:57:00
29.310299,29.310299,2017-01-04 06:58:00
29.310276,29.310276,2017-01-04 06:59:00
30.141895,30.141895,2017-01-04 07:00:00
30.141806,30.141806,2017-01-04 07:01:00
30.141924,30.141924,2017-01-04 07:02:00
30.141823,30.141823,2017-01-04 07:03:00
30.141878,30.141878,2017-01-04 07:04:00
30.141788,30.141788,2017-01-04 07:05:00
30.14187,30.14187,2017-01-04 07:06:00
30.141796000000006,30.141796000000006,2017-01-04 07:07:00
30.14192,30.14192,2017-01-04 07:08:00
30.14187,30.14187,2017-01-04 07:09:00
30.141804,30.141804,2017-01-04 07:10:00
30.14183,30.14183,2017-01-04 07:11:00
30.141823,30.141823,2017-01-04 07:12:00
30.14183,30.14183,2017-01-04 07:13:00
30.141846,30.141846,2017-01-04 07:14:00
30.1418,30.1418,2017-01-04 07:15:00
30.141846,30.141846,2017-01-04 07:16:00
30.14184,30.14184,2017-01-04 07:17:00
30.141817,30.141817,2017-01-04 07:18:00
30.141869,30.141869,2017-01-04 07:19:00
30.141872,30.141872,2017-01-04 07:20:00
30.141859000000004,30.141859000000004,2017-01-04 07:21:00
30.141846,30.141846,2017-01-04 07:22:00
30.141851000000006,30.141851000000006,2017-01-04 07:23:00
30.141872,30.141872,2017-01-04 07:24:00
30.141844,30.141844,2017-01-04 07:25:00
30.141815,30.141815,2017-01-04 07:26:00
30.141874,30.141874,2017-01-04 07:27:00
30.141865000000006,30.141865000000006,2017-01-04 07:28:00
30.141813,30.141813,2017-01-04 07:29:00
30.141825,30.141825,2017-01-04 07:30:00
30.141853,30.141853,2017-01-04 07:31:00
30.141861,30.141861,2017-01-04 07:32:00
30.141819,30.141819,2017-01-04 07:33:00
30.141813,30.141813,2017-01-04 07:34:00
30.141834000000006,30.141834000000006,2017-01-04 07:35:00
30.141834000000006,30.141834000000006,2017-01-04 07:36:00
30.141909,30.141909,2017-01-04 07:37:00
30.141848,30.141848,2017-01-04 07:38:00
30.141878,30.141878,2017-01-04 07:39:00
30.141769,30.141769,2017-01-04 07:40:00
30.141851000000006,30.141851000000006,2017-01-04 07:41:00
30.141802,30.141802,2017-01-04 07:42:00
30.141907,30.141907,2017-01-04 07:43:00
30.141861,30.141861,2017-01-04 07:44:00
30.141888,30.141888,2017-01-04 07:45:00
30.141825,30.141825,2017-01-04 07:46:00
30.141825,30.141825,2017-01-04 07:47:00
30.141884,30.141884,2017-01-04 07:48:00
30.141853,30.141853,2017-01-04 07:49:00
30.141903000000006,30.141903000000006,2017-01-04 07:50:00
30.141861,30.141861,2017-01-04 07:51:00
30.141888,30.141888,2017-01-04 07:52:00
30.14187,30.14187,2017-01-04 07:53:00
30.141771,30.141771,2017-01-04 07:54:00
30.141817,30.141817,2017-01-04 07:55:00
30.141890000000004,30.141890000000004,2017-01-04 07:56:00
30.141834000000006,30.141834000000006,2017-01-04 07:57:00
30.141861,30.141861,2017-01-04 07:58:00
30.141823,30.141823,2017-01-04 07:59:00
31.035917,31.035917,2017-01-04 08:00:00
31.035822,31.035822,2017-01-04 08:01:00
31.035938,31.035938,2017-01-04 08:02:00
31.035879,31.035879,2017-01-04 08:03:00
31.035936,31.035936,2017-01-04 08:04:00
31.035904,31.035904,2017-01-04 08:05:00
31.035927,31.035927,2017-01-04 08:06:00
31.035912,31.035912,2017-01-04 08:07:00
31.035919,31.035919,2017-01-04 08:08:00
31.035906,31.035906,2017-01-04 08:09:00
31.035913,31.035913,2017-01-04 08:10:00
31.035925,31.035925,2017-01-04 08:11:00
31.035872,31.035872,2017-01-04 08:12:00
31.035862,31.035862,2017-01-04 08:13:00
31.035917,31.035917,2017-01-04 08:14:00
31.035854,31.035854,2017-01-04 08:15:00
31.035942,31.035942,2017-01-04 08:16:00
31.035904,31.035904,2017-01-04 08:17:00
31.035904,31.035904,2017-01-04 08:18:00
31.035915000000006,31.035915000000006,2017-01-04 08:19:00
31.035936,31.035936,2017-01-04 08:20:00
31.035889,31.035889,2017-01-04 08:21:00
31.035872,31.035872,2017-01-04 08:22:00
31.035896,31.035896,2017-01-04 08:23:00
31.035851,31.035851,2017-01-04 08:24:00
31.035891,31.035891,2017-01-04 08:25:00
31.035917,31.035917,2017-01-04 08:26:00
31.03591,31.03591,2017-01-04 08:27:00
31.035887,31.035887,2017-01-04 08:28:00
31.035915000000006,31.035915000000006,2017-01-04 08:29:00
31.035904,31.035904,2017-01-04 08:30:00
31.035904,31.035904,2017-01-04 08:31:00
31.03586,31.03586,2017-01-04 08:32:00
31.035936,31.035936,2017-01-04 08:33:00
31.035831,31.035831,2017-01-04 08:34:00
31.035959,31.035959,2017-01-04 08:35:00
31.035877000000006,31.035877000000006,2017-01-04 08:36:00
31.035946000000006,31.035946000000006,2017-01-04 08:37:00
31.035864,31.035864,2017-01-04 08:38:00
31.035902,31.035902,2017-01-04 08:39:00
31.035870000000006,31.035870000000006,2017-01-04 08:40:00
31.035883,31.035883,2017-01-04 08:41:00
31.035913,31.035913,2017-01-04 08:42:00
31.035896,31.035896,2017-01-04 08:43:00
31.035896,31.035896,2017-01-04 08:44:00
31.035954,31.035954,2017-01-04 08:45:00
31.035912,31.035912,2017-01-04 08:46:00
31.03591,31.03591,2017-01-04 08:47:00
31.035851,31.035851,2017-01-04 08:48:00
31.035948,31.035948,2017-01-04 08:49:00
31.035868,31.035868,2017-01-04 08:50:00
31.035934,31.035934,2017-01-04 08:51:00
31.035805,31.035805,2017-01-04 08:52:00
31.03595,31.03595,2017-01-04 08:53:00
31.035902,31.035902,2017-01-04 08:54:00
31.035912,31.035912,2017-01-04 08:55:00
31.035849,31.035849,2017-01-04 08:56:00
31.035906,31.035906,2017-01-04 08:57:00
31.035894,31.035894,2017-01-04 08:58:00
31.0359,31.0359,2017-01-04 08:59:00
30.196407,30.196407,2017-01-04 09:00:00
30.196341,30.196341,2017-01-04 09:01:00
30.196342,30.196342,2017-01-04 09:02:00
30.19635,30.19635,2017-01-04 09:03:00
30.196335,30.196335,2017-01-04 09:04:00
30.196342,30.196342,2017-01-04 09:05:00
30.196386,30.196386,2017-01-04 09:06:00
30.196388,30.196388,2017-01-04 09:07:00
30.196316,30.196316,2017-01-04 09:08:00
30.196333000000006,30.196333000000006,2017-01-04 09:09:00
30.19631,30.19631,2017-01-04 09:10:00
30.196329,30.196329,2017-01-04 09:11:00
30.196354,30.196354,2017-01-04 09:12:00
30.196384,30.196384,2017-01-04 09:13:00
30.196354,30.196354,2017-01-04 09:14:00
30.19632,30.19632,2017-01-04 09:15:00
30.196308,30.196308,2017-01-04 09:16:00
30.196404,30.196404,2017-01-04 09:17:00
30.196339,30.196339,2017-01-04 09:18:00
30.1964,30.1964,2017-01-04 09:19:00
30.196352,30.196352,2017-01-04 09:20:00
30.196295000000006,30.196295000000006,2017-01-04 09:21:00
30.1964,30.1964,2017-01-04 09:22:00
30.196291,30.196291,2017-01-04 09:23:00
30.19632,30.19632,2017-01-04 09:24:00
30.196306,30.196306,2017-01-04 09:25:00
30.196331,30.196331,2017-01-04 09:26:00
30.196337,30.196337,2017-01-04 09:27:00
30.196424,30.196424,2017-01-04 09:28:00
30.196346,30.196346,2017-01-04 09:29:00
30.19636,30.19636,2017-01-04 09:30:00
30.196407,30.196407,2017-01-04 09:31:00
30.196299,30.196299,2017-01-04 09:32:00
30.196329,30.196329,2017-01-04 09:33:00
30.196339,30.196339,2017-01-04 09:34:00
30.196333000000006,30.196333000000006,2017-01-04 09:35:00
30.196342,30.196342,2017-01-04 09:36:00
30.196333000000006,30.196333000000006,2017-01-04 09:37:00
30.196404,30.196404,2017-01-04 09:38:00
30.196276,30.196276,2017-01-04 09:39:00
30.196383,30.196383,2017-01-04 09:40:00
30.196327,30.196327,2017-01-04 09:41:00
30.196339,30.196339,2017-01-04 09:42:00
30.196377,30.196377,2017-01-04 09:43:00
30.196329,30.196329,2017-01-04 09:44:00
30.196293,30.196293,2017-01-04 09:45:00
30.196291,30.196291,2017-01-04 09:46:00
30.196375,30.196375,2017-01-04 09:47:00
30.196325,30.196325,2017-01-04 09:48:00
30.196318,30.196318,2017-01-04 09:49:00
30.196373,30.196373,2017-01-04 09:50:00
30.196337,30.196337,2017-01-04 09:51:00
30.196379,30.196379,2017-01-04 09:52:00
30.196386,30.196386,2017-01-04 09:53:00
30.196369,30.196369,2017-01-04 09:54:00
30.196312,30.196312,2017-01-04 09:55:00
30.196333000000006,30.196333000000006,2017-01-04 09:56:00
30.19635,30.19635,2017-01-04 09:57:00
30.196344,30.196344,2017-01-04 09:58:00
30.196272,30.196272,2017-01-04 09:59:00
30.487915,30.487915,2017-01-04 10:00:00
30.487827000000006,30.487827000000006,2017-01-04 10:01:00
30.487923,30.487923,2017-01-04 10:02:00
30.487951,30.487951,2017-01-04 10:03:00
30.487932,30.487932,2017-01-04 10:04:00
30.487907,30.487907,2017-01-04 10:05:00
30.487978,30.487978,2017-01-04 10:06:00
30.487928000000004,30.487928000000004,2017-01-04 10:07:00
30.487835,30.487835,2017-01-04 10:08:00
30.487921000000004,30.487921000000004,2017-01-04 10:09:00
30.487885,30.487885,2017-01-04 10:10:00
30.487919,30.487919,2017-01-04 10:11:00
30.487879,30.487879,2017-01-04 10:12:00
30.487944,30.487944,2017-01-04 10:13:00
30.487885,30.487885,2017-01-04 10:14:00
30.487913,30.487913,2017-01-04 10:15:00
30.487953000000005,30.487953000000005,2017-01-04 10:16:00
30.487942,30.487942,2017-01-04 10:17:00
30.487957,30.487957,2017-01-04 10:18:00
30.487947,30.487947,2017-01-04 10:19:00
30.487926,30.487926,2017-01-04 10:20:00
30.487904,30.487904,2017-01-04 10:21:00
30.487928000000004,30.487928000000004,2017-01-04 10:22:00
30.487917,30.487917,2017-01-04 10:23:00
30.48797,30.48797,2017-01-04 10:24:00
30.487934000000006,30.487934000000006,2017-01-04 10:25:00
30.487890000000004,30.487890000000004,2017-01-04 10:26:00
30.487883,30.487883,2017-01-04 10:27:00
30.487965000000006,30.487965000000006,2017-01-04 10:28:00
30.487902,30.487902,2017-01-04 10:29:00
30.487890000000004,30.487890000000004,2017-01-04 10:30:00
30.487843,30.487843,2017-01-04 10:31:00
30.487909,30.487909,2017-01-04 10:32:00
30.487936,30.487936,2017-01-04 10:33:00
30.487885,30.487885,2017-01-04 10:34:00
30.487961,30.487961,2017-01-04 10:35:00
30.487858000000006,30.487858000000006,2017-01-04 10:36:00
30.487957,30.487957,2017-01-04 10:37:00
30.487875,30.487875,2017-01-04 10:38:00
30.487957,30.487957,2017-01-04 10:39:00
30.487883,30.487883,2017-01-04 10:40:00
30.487888,30.487888,2017-01-04 10:41:00
30.487938,30.487938,2017-01-04 10:42:00
30.487917,30.487917,2017-01-04 10:43:00
30.487885,30.487885,2017-01-04 10:44:00
30.48794,30.48794,2017-01-04 10:45:00
30.487904,30.487904,2017-01-04 10:46:00
30.48794,30.48794,2017-01-04 10:47:00
30.487917,30.487917,2017-01-04 10:48:00
30.487926,30.487926,2017-01-04 10:49:00
30.487890000000004,30.487890000000004,2017-01-04 10:50:00
30.487953000000005,30.487953000000005,2017-01-04 10:51:00
30.48794,30.48794,2017-01-04 10:52:00
30.487926,30.487926,2017-01-04 10:53:00
30.487923,30.487923,2017-01-04 10:54:00
30.487915,30.487915,2017-01-04 10:55:00
30.487881,30.487881,2017-01-04 10:56:00
30.487944,30.487944,2017-01-04 10:57:00
30.4879,30.4879,2017-01-04 10:58:00
30.487982,30.487982,2017-01-04 10:59:00
32.162189,32.162189,2017-01-04 11:00:00
32.162113,32.162113,2017-01-04 11:01:00
32.162167,32.162167,2017-01-04 11:02:00
32.162144,32.162144,2017-01-04 11:03:00
32.162174,32.162174,2017-01-04 11:04:00
32.162116999999995,32.162116999999995,2017-01-04 11:05:00
32.162182,32.162182,2017-01-04 11:06:00
32.162079,32.162079,2017-01-04 11:07:00
32.162201,32.162201,2017-01-04 11:08:00
32.162147999999995,32.162147999999995,2017-01-04 11:09:00
32.162151,32.162151,2017-01-04 11:10:00
32.16214,32.16214,2017-01-04 11:11:00
32.162136,32.162136,2017-01-04 11:12:00
32.162159,32.162159,2017-01-04 11:13:00
32.162106,32.162106,2017-01-04 11:14:00
32.162186,32.162186,2017-01-04 11:15:00
32.162116999999995,32.162116999999995,2017-01-04 11:16:00
32.162209000000004,32.162209000000004,2017-01-04 11:17:00
32.162098,32.162098,2017-01-04 11:18:00
32.162174,32.162174,2017-01-04 11:19:00
32.162136,32.162136,2017-01-04 11:20:00
32.162189,32.162189,2017-01-04 11:21:00
32.162186,32.162186,2017-01-04 11:22:00
32.162136,32.162136,2017-01-04 11:23:00
32.162182,32.162182,2017-01-04 11:24:00
32.162128,32.162128,2017-01-04 11:25:00
32.162174,32.162174,2017-01-04 11:26:00
32.162113,32.162113,2017-01-04 11:27:00
32.162155,32.162155,2017-01-04 11:28:00
32.162163,32.162163,2017-01-04 11:29:00
32.162178000000004,32.162178000000004,2017-01-04 11:30:00
32.162128,32.162128,2017-01-04 11:31:00
32.162182,32.162182,2017-01-04 11:32:00
32.162182,32.162182,2017-01-04 11:33:00
32.16214,32.16214,2017-01-04 11:34:00
32.162113,32.162113,2017-01-04 11:35:00
32.162189,32.162189,2017-01-04 11:36:00
32.162147999999995,32.162147999999995,2017-01-04 11:37:00
32.162193,32.162193,2017-01-04 11:38:00
32.162167,32.162167,2017-01-04 11:39:00
32.16209,32.16209,2017-01-04 11:40:00
32.162144,32.162144,2017-01-04 11:41:00
32.162178000000004,32.162178000000004,2017-01-04 11:42:00
32.162155,32.162155,2017-01-04 11:43:00
32.162144,32.162144,2017-01-04 11:44:00
32.162113,32.162113,2017-01-04 11:45:00
32.162178000000004,32.162178000000004,2017-01-04 11:46:00
32.162147999999995,32.162147999999995,2017-01-04 11:47:00
32.16217,32.16217,2017-01-04 11:48:00
32.162144,32.162144,2017-01-04 11:49:00
32.162116999999995,32.162116999999995,2017-01-04 11:50:00
32.162159,32.162159,2017-01-04 11:51:00
32.162174,32.162174,2017-01-04 11:52:00
32.162182,32.162182,2017-01-04 11:53:00
32.162116999999995,32.162116999999995,2017-01-04 11:54:00
32.162197,32.162197,2017-01-04 11:55:00
32.162151,32.162151,2017-01-04 11:56:00
32.16222,32.16222,2017-01-04 11:57:00
32.162163,32.162163,2017-01-04 11:58:00
32.162174,32.162174,2017-01-04 11:59:00
32.187027,32.187027,2017-01-04 12:00:00
32.186863,32.186863,2017-01-04 12:01:00
32.18697,32.18697,2017-01-04 12:02:00
32.186896999999995,32.186896999999995,2017-01-04 12:03:00
32.187027,32.187027,2017-01-04 12:04:00
32.186909,32.186909,2017-01-04 12:05:00
32.186958000000004,32.186958000000004,2017-01-04 12:06:00
32.186901,32.186901,2017-01-04 12:07:00
32.186954,32.186954,2017-01-04 12:08:00
32.186916,32.186916,2017-01-04 12:09:00
32.186954,32.186954,2017-01-04 12:10:00
32.186947,32.186947,2017-01-04 12:11:00
32.186905,32.186905,2017-01-04 12:12:00
32.186913,32.186913,2017-01-04 12:13:00
32.186867,32.186867,2017-01-04 12:14:00
32.186947,32.186947,2017-01-04 12:15:00
32.186943,32.186943,2017-01-04 12:16:00
32.186958000000004,32.186958000000004,2017-01-04 12:17:00
