value,date
101.33436,2017-01-01 06:08:00
101.33598,2017-01-01 06:09:00
101.33532,2017-01-01 06:10:00
101.33575,2017-01-01 06:11:00
101.33528,2017-01-01 06:12:00
101.33541,2017-01-01 06:13:00
101.33543,2017-01-01 06:14:00
101.33563,2017-01-01 06:15:00
101.3355,2017-01-01 06:16:00
101.33643,2017-01-01 06:17:00
101.33495,2017-01-01 06:18:00
101.33594,2017-01-01 06:19:00
101.33564,2017-01-01 06:20:00
101.33588,2017-01-01 06:21:00
101.33572,2017-01-01 06:22:00
101.336,2017-01-01 06:23:00
101.3351,2017-01-01 06:24:00
101.33617,2017-01-01 06:25:00
101.33494,2017-01-01 06:26:00
101.33563,2017-01-01 06:27:00
101.33559,2017-01-01 06:28:00
101.33489,2017-01-01 06:29:00
101.33556,2017-01-01 06:30:00
101.33597,2017-01-01 06:31:00
101.33584,2017-01-01 06:32:00
101.33562,2017-01-01 06:33:00
101.33595,2017-01-01 06:34:00
101.33587,2017-01-01 06:35:00
101.33555,2017-01-01 06:36:00
101.33581,2017-01-01 06:37:00
101.33525,2017-01-01 06:38:00
101.33573,2017-01-01 06:39:00
101.33536,2017-01-01 06:40:00
101.33556,2017-01-01 06:41:00
101.33578,2017-01-01 06:42:00
101.33633,2017-01-01 06:43:00
101.3352,2017-01-01 06:44:00
101.33591,2017-01-01 06:45:00
101.33549,2017-01-01 06:46:00
101.33559,2017-01-01 06:47:00
101.33526,2017-01-01 06:48:00
101.33648,2017-01-01 06:49:00
101.33578,2017-01-01 06:50:00
101.33631,2017-01-01 06:51:00
101.33486,2017-01-01 06:52:00
101.33607,2017-01-01 06:53:00
101.33474,2017-01-01 06:54:00
101.33606,2017-01-01 06:55:00
101.33469,2017-01-01 06:56:00
101.33578,2017-01-01 06:57:00
101.33549,2017-01-01 06:58:00
101.33635,2017-01-01 06:59:00
64.65464,2017-01-01 07:00:00
64.65651700000001,2017-01-01 07:01:00
64.654861,2017-01-01 07:02:00
64.655312,2017-01-01 07:03:00
64.655563,2017-01-01 07:04:00
64.655548,2017-01-01 07:05:00
64.655304,2017-01-01 07:06:00
64.656059,2017-01-01 07:07:00
64.654999,2017-01-01 07:08:00
64.65519,2017-01-01 07:09:00
64.655617,2017-01-01 07:10:00
64.65554,2017-01-01 07:11:00
64.655586,2017-01-01 07:12:00
64.655113,2017-01-01 07:13:00
64.655914,2017-01-01 07:14:00
64.655899,2017-01-01 07:15:00
64.655731,2017-01-01 07:16:00
64.655556,2017-01-01 07:17:00
64.65519,2017-01-01 07:18:00
64.65522,2017-01-01 07:19:00
64.654892,2017-01-01 07:20:00
64.656151,2017-01-01 07:21:00
64.655281,2017-01-01 07:22:00
64.655884,2017-01-01 07:23:00
64.655304,2017-01-01 07:24:00
64.65610500000001,2017-01-01 07:25:00
64.65464,2017-01-01 07:26:00
64.655777,2017-01-01 07:27:00
64.65538000000001,2017-01-01 07:28:00
64.656258,2017-01-01 07:29:00
64.655029,2017-01-01 07:30:00
64.655373,2017-01-01 07:31:00
64.655159,2017-01-01 07:32:00
64.655403,2017-01-01 07:33:00
64.654648,2017-01-01 07:34:00
64.655952,2017-01-01 07:35:00
64.65471600000001,2017-01-01 07:36:00
64.655647,2017-01-01 07:37:00
64.655434,2017-01-01 07:38:00
64.655212,2017-01-01 07:39:00
64.654747,2017-01-01 07:40:00
64.655602,2017-01-01 07:41:00
64.655045,2017-01-01 07:42:00
64.655243,2017-01-01 07:43:00
64.655548,2017-01-01 07:44:00
64.655937,2017-01-01 07:45:00
64.655487,2017-01-01 07:46:00
64.655914,2017-01-01 07:47:00
64.654648,2017-01-01 07:48:00
64.655502,2017-01-01 07:49:00
64.655716,2017-01-01 07:50:00
64.65568499999999,2017-01-01 07:51:00
64.655273,2017-01-01 07:52:00
64.65572399999999,2017-01-01 07:53:00
64.65514399999999,2017-01-01 07:54:00
64.65615799999999,2017-01-01 07:55:00
64.656204,2017-01-01 07:56:00
64.65520500000001,2017-01-01 07:57:00
64.65594499999999,2017-01-01 07:58:00
64.65514399999999,2017-01-01 07:59:00
56.118198,2017-01-01 08:00:00
